0 0 0 0
1 0 0 0
2 0 0 0
3 0 0 0
4 0 0 0
5 0 0 0
6 0 0 0
7 0 0 0
8 0 0 0
9 0 0 0
10 0 0 0
11 0 0 0
12 0 0 0
13 0 0 0
14 0 0 0
15 0 0 0
16 0 0 0
17 0 1 0
18 0 0 0
19 0 3 0
20 0 0 0
21 0 3 0
22 1 0 0
23 2 1 0
24 1 2 0
25 0 4 0
26 1 8 0
27 0 6 0
28 1 11 0
29 1 57 0
30 1 45 0
31 3 322 0
32 3 160 0
33 6 153 0
34 4 184 0
35 13 263 0
36 64 280 2
37 28 267 1
38 24 155 0
39 93 295 2
40 124 178 0
41 62 140 2
42 73 182 3
43 33 243 3
44 115 227 6
45 37 185 4
46 91 131 9
47 130 178 51
48 78 167 17
49 95 154 65
50 157 76 79
51 85 133 150
52 141 156 248
53 88 255 305
54 167 198 213
55 83 234 271
56 41 257 180
57 58 134 321
58 32 35 444
59 41 15 509
60 52 8 367
61 70 13 458
62 25 3 565
63 75 4 402
64 69 3 282
65 129 3 284
66 80 1 116
67 126 0 59
68 152 3 33
69 91 2 13
70 125 2 17
71 114 2 8
72 92 2 6
73 116 0 11
74 157 0 5
75 164 0 2
76 110 2 7
77 81 0 3
78 98 2 3
79 126 0 1
80 119 0 3
81 75 0 1
82 96 0 1
83 140 2 2
84 120 1 0
85 137 1 2
86 191 0 1
87 223 0 4
88 189 2 2
89 63 0 1
90 65 1 0
91 60 0 1
92 14 0 0
93 4 0 1
94 8 0 1
95 3 0 1
96 1 0 0
97 4 0 2
98 1 0 1
99 1 0 0
100 3 0 0
101 1 0 0
102 1 0 1
103 0 1 0
104 0 0 1
105 1 0 1
106 2 0 0
107 1 0 0
108 0 0 1
109 0 0 0
110 1 0 0
111 0 0 0
112 0 0 0
113 0 0 0
114 0 0 0
115 0 0 0
116 0 0 0
117 1 0 0
118 0 0 0
119 0 0 0
120 0 0 1
121 2 0 0
122 0 0 0
123 0 0 0
124 0 0 0
125 0 0 0
126 0 0 0
127 0 0 0
128 0 0 0
129 0 0 0
130 0 0 0
131 0 0 0
132 0 0 0
133 0 0 0
134 0 0 0
135 0 0 0
136 0 0 0
137 0 0 0
138 0 0 0
139 0 0 0
140 0 0 0
141 0 0 0
142 0 0 0
143 0 0 0
144 0 0 0
145 0 0 0
146 0 0 0
147 0 0 0
148 0 0 0
149 0 0 0
150 0 0 0
151 0 0 0
152 0 0 0
153 0 0 0
154 0 0 0
155 0 0 0
156 0 0 0
157 0 0 0
158 0 0 0
159 0 0 0
160 0 0 0
161 0 0 0
162 0 0 0
163 0 0 0
164 0 0 0
165 0 0 0
166 0 0 0
167 0 0 0
168 0 0 0
169 0 0 0
170 0 0 0
171 0 0 0
172 0 0 0
173 0 0 0
174 0 0 0
175 0 0 0
176 0 0 0
177 0 0 0
178 0 0 0
179 0 0 0
180 0 0 0
181 0 0 0
182 0 0 0
183 0 0 0
184 0 0 0
185 0 0 0
186 0 0 0
187 0 0 0
188 0 0 0
189 0 0 0
190 0 0 0
191 0 0 0
192 0 0 0
193 0 0 0
194 0 0 0
195 0 0 0
196 0 0 0
197 0 0 0
198 0 0 0
199 0 0 0
200 0 0 0
201 0 0 0
202 0 0 0
203 0 0 0
204 0 0 0
205 0 0 0
206 0 0 0
207 0 0 0
208 0 0 0
209 0 0 0
210 0 0 0
211 0 0 0
212 0 0 0
213 0 0 0
214 0 0 0
215 0 0 0
216 0 0 0
217 0 0 0
218 0 0 0
219 0 0 0
220 0 0 0
221 0 0 0
222 0 0 0
223 0 0 0
224 0 0 0
225 0 0 0
226 0 0 0
227 0 0 0
228 0 0 0
229 0 0 0
230 0 0 0
231 0 0 0
232 0 0 0
233 0 0 0
234 0 0 0
235 0 0 0
236 0 0 0
237 0 0 0
238 0 0 0
239 0 0 0
240 0 0 0
241 0 0 0
242 0 0 0
243 0 0 0
244 0 0 0
245 0 0 0
246 0 0 0
247 0 0 0
248 0 0 0
249 0 0 0
250 0 0 0
251 0 0 0
252 0 0 0
253 0 0 0
254 0 0 0
255 0 0 0
